,date,problem,citationIssued,personSearch,vehicleSearch,preRace,race,gender,lat,long,policePrecinct,neighborhood
7118,2017-01-04 07:06:26,traffic,,NO,NO,Black,Black,Female,44.95195349,-93.28743536,5,Whittier
7119,2017-01-04 07:26:03,traffic,,NO,NO,Unknown,Other,Female,44.9474943,-93.2779272,5,Lyndale
7121,2017-01-04 07:51:34,traffic,,NO,NO,Unknown,White,Male,44.95629032,-93.3001704,5,East Isles
7122,2017-01-04 08:01:15,traffic,,NO,NO,White,White,Female,44.96272505,-93.30094929,5,Lowry Hill
7123,2017-01-04 08:04:46,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.0020624,-93.29717042,4,Jordan
7124,2017-01-04 08:05:48,suspicious,,NO,NO,White,Unknown,Unknown,44.91787,-93.27412,3,Field
7125,2017-01-04 08:10:55,traffic,,NO,NO,White,White,Female,44.96494435,-93.30325932,5,Lowry Hill
7126,2017-01-04 08:14:25,traffic,,NO,NO,Unknown,White,Female,44.96494435,-93.30325932,5,Lowry Hill
7127,2017-01-04 08:17:38,suspicious,,NO,NO,Black,Unknown,Unknown,44.96079217,-93.31085119,5,Kenwood
7128,2017-01-04 08:24:57,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.00482607,-93.29760725,4,Jordan
7130,2017-01-04 08:41:48,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.96395,-93.26765,3,Ventura Village
7132,2017-01-04 08:54:15,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.96051827,-93.29302864,5,East Isles
7135,2017-01-04 09:33:25,suspicious,,NO,NO,Unknown,White,Male,44.99914,-93.29105,4,Near - North
7136,2017-01-04 09:38:49,suspicious,,NO,NO,Unknown,Unknown,Male,45.00598655,-93.30125606,4,Jordan
7137,2017-01-04 09:50:21,traffic,,NO,NO,Black,Black,Male,44.9483555,-93.27730268,5,Lyndale
7139,2017-01-04 10:06:36,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.91792713,-93.21689298,3,Hiawatha
7140,2017-01-04 10:34:32,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01588734,-93.29938127,4,Folwell
7142,2017-01-04 11:03:52,traffic,,NO,NO,White,White,Male,44.93407323,-93.28759784,5,King Field
7143,2017-01-04 11:07:26,traffic,,NO,NO,Unknown,White,Male,44.98449,-93.24905,2,Marcy Holmes
7144,2017-01-04 11:12:57,traffic,,NO,NO,White,White,Male,44.91957924,-93.28639579,5,King Field
7145,2017-01-04 11:19:28,traffic,,NO,NO,White,White,Male,44.91961697,-93.28119704,5,King Field
7146,2017-01-04 11:54:51,traffic,,NO,NO,White,White,Male,44.9474742,-93.29829195,5,ECCO
7147,2017-01-04 12:38:57,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.93769,-93.28821,5,Lyndale
7148,2017-01-04 12:56:24,traffic,,NO,NO,Unknown,White,Female,44.99738,-93.28799,4,Near - North
7149,2017-01-04 12:57:16,suspicious,,NO,NO,White,Unknown,Unknown,45.04485925,-93.31307558,4,Shingle Creek
7150,2017-01-04 13:14:25,suspicious,,NO,NO,Native American,Native American,Male,44.96597591,-93.24726024,1,Cedar Riverside
7152,2017-01-04 14:07:01,traffic,,NO,NO,Unknown,Black,Female,45.01399955,-93.28802025,4,McKinley
7153,2017-01-04 14:17:41,suspicious,,YES,NO,Black,Black,Female,44.97543284,-93.27342211,1,Downtown West
7154,2017-01-04 14:21:20,traffic,,NO,NO,Unknown,Other,Male,44.96332221,-93.27148389,5,Steven's Square - Loring Heights
7155,2017-01-04 14:28:28,traffic,,NO,NO,Unknown,Black,Female,44.99969389,-93.29105047,4,Hawthorne
7156,2017-01-04 14:41:50,traffic,,NO,NO,Black,Black,Female,44.99969389,-93.29105047,4,Hawthorne
7157,2017-01-04 14:59:41,traffic,,YES,YES,Latino,Latino,Male,44.99913,-93.28566,4,Hawthorne
7158,2017-01-04 15:06:51,traffic,,NO,NO,White,White,Male,44.9847,-93.3045,4,Near - North
7159,2017-01-04 15:10:23,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.99967021,-93.3082096,4,Willard - Hay
7162,2017-01-04 15:32:37,traffic,,NO,NO,Unknown,Black,Male,44.95554,-93.27787,5,Whittier
7163,2017-01-04 15:40:51,traffic,,NO,NO,Black,Black,Male,45.01318,-93.29938,4,Folwell
7164,2017-01-04 15:51:03,suspicious,,NO,NO,Black,Black,Male,44.94926,-93.29828,5,Lowry Hill East
7165,2017-01-04 15:54:06,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.96185731,-93.23774484,3,Seward
7166,2017-01-04 16:02:24,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.98011,-93.28253,1,North Loop
7167,2017-01-04 16:03:35,traffic,,NO,NO,Unknown,Unknown,Unknown,44.9492583,-93.29763862,5,Lowry Hill East
7168,2017-01-04 16:06:51,traffic,,NO,NO,Unknown,White,Male,44.95553,-93.27964,5,Whittier
7169,2017-01-04 16:16:19,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.99509,-93.25115,2,St. Anthony East
7170,2017-01-04 16:26:58,suspicious,,YES,NO,Black,Black,Male,45.02036,-93.29559,4,Folwell
7171,2017-01-04 16:39:49,traffic,,NO,NO,Unknown,Black,Male,44.94496,-93.27663,5,Lyndale
7173,2017-01-04 16:53:31,traffic,,NO,NO,Unknown,Black,Male,44.9546312,-93.27659023,5,Whittier
7177,2017-01-04 17:47:21,traffic,,NO,NO,Unknown,Black,Male,45.01313,-93.29433,4,Hawthorne
7178,2017-01-04 17:49:58,suspicious,,NO,NO,Unknown,Unknown,Male,44.94919535,-93.27408269,3,Phillips West
7180,2017-01-04 17:58:41,traffic,,NO,NO,Unknown,Black,Male,45.01493,-93.2918,4,McKinley
7181,2017-01-04 18:14:38,traffic,,YES,YES,Black,Black,Male,44.96181,-93.26256,3,Ventura Village
7182,2017-01-04 18:30:01,traffic,,NO,NO,Unknown,Black,Male,45.0132,-93.30191,4,Folwell
7183,2017-01-04 18:32:00,suspicious,,YES,YES,Black,Black,Male,44.94068133,-93.27532999,5,Lyndale
7184,2017-01-04 18:47:18,traffic,,NO,NO,Unknown,Black,Male,44.94834,-93.21527,3,Cooper
7186,2017-01-04 19:30:30,traffic,,NO,NO,Unknown,East African,Male,44.97581086,-93.2457487,1,Cedar Riverside
7189,2017-01-04 19:49:05,traffic,,NO,NO,Unknown,White,Male,44.98327268,-93.24274868,2,Marcy Holmes
7190,2017-01-04 19:49:25,traffic,,NO,NO,White,White,Male,44.98074,-93.30629,4,Harrison
7191,2017-01-04 19:53:52,traffic,,NO,NO,Unknown,East African,Female,45.00595,-93.29417,4,Hawthorne
7192,2017-01-04 19:58:35,traffic,,NO,NO,Unknown,Black,Male,44.98575,-93.30123,4,Near - North
7193,2017-01-04 20:01:02,traffic,,NO,NO,Unknown,Black,Male,44.95195,-93.25248,3,Midtown Phillips
7194,2017-01-04 20:15:42,traffic,,NO,NO,Unknown,Black,Male,44.99109303,-93.24664356,2,Marcy Holmes
7195,2017-01-04 20:22:25,traffic,,NO,NO,Unknown,Black,Female,44.99914,-93.29105,4,Near - North
7196,2017-01-04 20:25:47,traffic,,NO,NO,Unknown,Black,Male,44.95553,-93.27964,5,Whittier
7198,2017-01-04 20:34:07,traffic,,NO,NO,Unknown,White,Male,44.95194,-93.27661,5,Whittier
7199,2017-01-04 20:43:29,traffic,,NO,NO,Unknown,White,Male,44.99096887,-93.24776915,2,Marcy Holmes
7200,2017-01-04 21:03:52,traffic,,NO,NO,Unknown,White,Male,44.94925,-93.29573,5,Lowry Hill East
7201,2017-01-04 21:24:16,traffic,,YES,YES,Unknown,Black,Male,44.99877943,-93.21973498,2,Mid - City Industrial
7202,2017-01-04 21:27:21,traffic,,NO,NO,Unknown,Black,Male,44.97559,-93.27528,1,Downtown West
7204,2017-01-04 21:42:03,traffic,,NO,NO,Unknown,Other,Female,44.94660492,-93.2862069,5,Lyndale
7205,2017-01-04 21:45:21,suspicious,,YES,NO,Black,Black,Male,45.00312408,-93.28181132,4,Hawthorne
7207,2017-01-04 21:52:27,traffic,,NO,NO,Latino,Latino,Male,44.92321482,-93.28377969,5,King Field
7208,2017-01-04 21:53:47,suspicious,,YES,YES,Black,Black,Male,44.94068133,-93.27532999,5,Lyndale
7209,2017-01-04 21:56:14,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.94134,-93.27792,5,Lyndale
7210,2017-01-04 22:08:44,suspicious,,NO,NO,Unknown,Black,Female,44.96093,-93.25616,3,Ventura Village
7211,2017-01-04 22:14:16,suspicious,,NO,NO,White,White,Male,45.01316173,-93.2516688,2,Holland
7213,2017-01-04 22:37:26,suspicious,,NO,NO,Native American,White,Male,44.9565,-93.24458,3,East Phillips
7215,2017-01-04 23:00:37,traffic,,YES,YES,Unknown,Black,Male,44.95553,-93.25879,3,Midtown Phillips
7216,2017-01-04 23:23:28,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.90237056,-93.29083917,5,Kenny
7218,2017-01-04 23:41:22,suspicious,,NO,NO,Unknown,White,Male,44.93144733,-93.26249604,3,Bancroft
7219,2017-01-04 23:44:06,suspicious,,YES,NO,Latino,Latino,Male,44.95106675,-93.21783525,3,Longfellow
7220,2017-01-04 23:53:16,traffic,,NO,NO,Unknown,White,Male,44.99870343,-93.26351934,2,St. Anthony West
7221,2017-01-04 23:58:00,traffic,,NO,NO,Unknown,Black,Male,44.96269,-93.27941,5,Whittier
7222,2017-01-04 23:59:50,traffic,,YES,YES,Unknown,White,Male,44.91792543,-93.20499233,3,Hiawatha
7223,2017-01-05 00:14:17,suspicious,,NO,NO,White,White,Female,44.94836921,-93.24932366,3,Powderhorn Park
7224,2017-01-05 00:33:45,suspicious,,NO,NO,Unknown,Latino,Female,44.92692,-93.22378,3,Standish
7225,2017-01-05 00:46:34,traffic,,NO,NO,Unknown,Black,Male,44.94667068,-93.26455631,3,Central
7226,2017-01-05 00:54:25,traffic,,NO,NO,White,White,Female,45.01317,-93.26465,2,Bottineau
7227,2017-01-05 02:00:16,suspicious,,YES,YES,Unknown,Native American,Male,44.99329,-93.23969,2,Beltrami
7228,2017-01-05 02:02:16,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.89993505,-93.22294772,3,Wenonah
7229,2017-01-05 02:27:32,traffic,,NO,NO,Unknown,East African,Male,44.99939694,-93.26953264,2,Sheridan
7230,2017-01-05 02:42:23,traffic,,NO,NO,Unknown,White,Male,44.98712921,-93.26063201,2,Nicollet Island - East Bank
7231,2017-01-05 02:46:56,traffic,,NO,NO,Unknown,Black,Male,44.98789,-93.30827,4,Near - North
7232,2017-01-05 02:56:45,traffic,,NO,NO,Unknown,Black,Male,44.99913207,-93.28461789,4,Near - North
7233,2017-01-05 03:07:45,suspicious,,NO,NO,Native American,White,Male,44.95821728,-93.26511837,3,Phillips West
7234,2017-01-05 03:28:05,traffic,,NO,NO,Unknown,Black,Male,44.98086593,-93.27076425,1,Downtown West
7235,2017-01-05 03:49:49,suspicious,,YES,YES,Black,Black,Male,44.98969,-93.30196,4,Near - North
7236,2017-01-05 05:13:45,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.9800647,-93.27188308,1,Downtown West
7237,2017-01-05 07:12:44,suspicious,,NO,NO,White,White,Male,44.94841574,-93.32280644,5,Cedar - Isles - Dean
7238,2017-01-05 07:32:10,traffic,,NO,NO,Unknown,Latino,Male,44.91971,-93.2626,3,Field
7239,2017-01-05 08:33:48,traffic,,NO,NO,Unknown,White,Female,45.01229415,-93.23715432,2,Windom Park
7241,2017-01-05 09:53:33,suspicious,,NO,NO,White,White,Male,44.97833114,-93.27252943,1,Downtown West
7242,2017-01-05 09:56:12,suspicious,,NO,NO,Black,Unknown,Unknown,44.96452449,-93.26765521,3,Ventura Village
7243,2017-01-05 10:02:48,traffic,,NO,NO,Unknown,Other,Male,44.98638977,-93.25058011,2,Marcy Holmes
7244,2017-01-05 10:12:47,traffic,,NO,NO,White,White,Male,44.98638977,-93.25058011,2,Marcy Holmes
7245,2017-01-05 10:13:47,suspicious,,NO,NO,Unknown,White,Male,44.9483642,-93.29001302,5,CARAG
7247,2017-01-05 10:18:55,suspicious,,NO,NO,White,White,Male,44.94834712,-93.28052287,5,Whittier
7248,2017-01-05 10:25:49,traffic,,NO,NO,Unknown,Black,Male,44.94925921,-93.29954633,5,East Isles
7249,2017-01-05 10:26:30,traffic,,NO,NO,Unknown,Black,Male,45.00741388,-93.24736822,2,Windom Park
7250,2017-01-05 10:27:17,traffic,,NO,NO,Black,Black,Male,45.01763406,-93.2930697,4,Folwell
7252,2017-01-05 10:47:40,traffic,,NO,NO,Unknown,Black,Male,45.00598655,-93.30125606,4,Jordan
7253,2017-01-05 10:50:52,traffic,,NO,NO,Unknown,East African,Male,44.95463802,-93.27787759,5,Whittier
7254,2017-01-05 10:55:43,traffic,,NO,NO,Unknown,Native American,Male,44.99914,-93.28952,4,Hawthorne
7255,2017-01-05 11:09:23,suspicious,,NO,NO,White,White,Male,44.9474742,-93.29829195,5,ECCO
7259,2017-01-05 12:17:04,suspicious,,NO,NO,Unknown,Black,Male,44.95462911,-93.2740634,5,Whittier
7260,2017-01-05 12:18:22,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.89237,-93.28836,5,Windom
7261,2017-01-05 12:22:30,suspicious,,YES,NO,White,White,Male,44.95284755,-93.29570059,5,Lowry Hill East
7264,2017-01-05 12:47:34,traffic,,YES,YES,Black,Black,Male,45.00603,-93.31206,4,Willard - Hay
7269,2017-01-05 13:50:16,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01316,-93.25672,2,Holland
7270,2017-01-05 13:59:24,traffic,,NO,NO,Unknown,Asian,Male,44.99414454,-93.29183339,4,Near - North
7271,2017-01-05 14:03:53,traffic,,NO,NO,Black,Black,Male,44.99686192,-93.29105312,4,Near - North
7273,2017-01-05 14:12:43,traffic,,NO,NO,Unknown,White,Male,44.89784525,-93.29048348,5,Kenny
7274,2017-01-05 14:18:32,traffic,,NO,NO,Black,Black,Female,45.0291138,-93.27616812,2,Columbia Park
7278,2017-01-05 14:47:23,suspicious,,YES,NO,Unknown,Unknown,Unknown,44.95195537,-93.26136643,3,Midtown Phillips
7279,2017-01-05 14:58:28,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.92059183,-93.21921931,3,Hiawatha
7280,2017-01-05 14:59:31,traffic,,NO,NO,Unknown,Other,Male,44.91517938,-93.31886431,5,Fulton
7281,2017-01-05 15:04:15,traffic,,NO,NO,Unknown,Black,Female,44.917924,-93.3208027,5,Linden Hills
7282,2017-01-05 15:07:26,suspicious,,NO,NO,Black,Black,Male,44.95284615,-93.25247076,3,Midtown Phillips
7283,2017-01-05 15:09:26,traffic,,NO,NO,Unknown,Other,Male,45.00642144,-93.24736561,2,Logan Park
7285,2017-01-05 15:37:58,suspicious,,NO,YES,Other,Other,Unknown,45.02955951,-93.29384362,4,Webber - Camden
7286,2017-01-05 15:41:31,traffic,,NO,NO,White,White,Female,44.94957571,-93.30498284,5,East Isles
7289,2017-01-05 16:05:56,suspicious,,NO,YES,Unknown,Unknown,Unknown,44.94135263,-93.27598973,5,Lyndale
7290,2017-01-05 16:09:29,traffic,,NO,NO,Unknown,White,Female,44.99332882,-93.31014109,4,Willard - Hay
7291,2017-01-05 16:13:49,traffic,,NO,NO,Unknown,Unknown,Unknown,44.99242775,-93.31078036,4,Willard - Hay
7292,2017-01-05 16:19:09,traffic,,NO,NO,Unknown,Unknown,Unknown,44.98531397,-93.31106208,4,Willard - Hay
7293,2017-01-05 16:30:23,traffic,,NO,NO,Unknown,Unknown,Unknown,44.99700193,-93.31526067,4,Willard - Hay
7294,2017-01-05 16:38:23,suspicious,,NO,NO,Latino,Latino,Male,45.00889,-93.24915,2,Holland
7296,2017-01-05 17:08:02,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.9449548,-93.23722885,3,Corcoran
7297,2017-01-05 17:34:51,traffic,,NO,NO,Unknown,East African,Male,44.94835544,-93.28365334,5,Lyndale
7299,2017-01-05 17:39:15,traffic,,NO,NO,Unknown,East African,Male,44.95194519,-93.28049658,5,Whittier
7300,2017-01-05 17:47:11,traffic,,NO,NO,Unknown,White,Male,44.96324,-93.28793,5,Steven's Square - Loring Heights
7301,2017-01-05 17:47:53,suspicious,,NO,NO,Unknown,East African,Female,44.94954814,-93.28300416,5,Whittier
7302,2017-01-05 17:51:41,traffic,,NO,NO,Unknown,Other,Female,44.94835544,-93.28365334,5,Lyndale
7303,2017-01-05 17:54:09,traffic,,NO,NO,Unknown,White,Female,44.96269,-93.27275,5,Steven's Square - Loring Heights
7305,2017-01-05 18:14:53,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.00085859,-93.28798931,4,Hawthorne
7306,2017-01-05 18:26:30,traffic,,NO,NO,Unknown,White,Male,44.95074,-93.27967,5,Whittier
7307,2017-01-05 18:34:54,suspicious,,NO,NO,Unknown,Unknown,Male,44.9959993,-93.2397061,2,Beltrami
7310,2017-01-05 18:57:01,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01861,-93.30064,4,Folwell
7311,2017-01-05 18:58:46,traffic,,YES,YES,East African,East African,Male,44.93954,-93.27791,5,Lyndale
7312,2017-01-05 19:16:46,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01413131,-93.30571414,4,Folwell
7314,2017-01-05 20:04:12,traffic,,NO,NO,Unknown,East African,Male,44.94834712,-93.28052287,5,Whittier
7315,2017-01-05 20:20:39,traffic,,NO,NO,Unknown,White,Female,44.96396,-93.27404,5,Steven's Square - Loring Heights
7316,2017-01-05 20:49:23,suspicious,,YES,YES,Unknown,Black,Male,45.00783308,-93.31400365,4,Willard - Hay
7318,2017-01-05 21:04:19,traffic,,YES,NO,Black,Black,Male,44.93767918,-93.27531408,5,King Field
7320,2017-01-05 21:12:22,suspicious,,NO,NO,Unknown,Black,Male,44.99787774,-93.31077222,4,Willard - Hay
7322,2017-01-05 21:31:09,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.93954466,-93.27597891,5,Lyndale
7323,2017-01-05 21:38:02,traffic,,NO,NO,Unknown,Black,Male,44.97970183,-93.26802926,1,Downtown West
7324,2017-01-05 21:53:11,suspicious,,NO,NO,Unknown,Other,Female,44.94835935,-93.25949392,3,Midtown Phillips
7325,2017-01-05 22:03:20,traffic,,NO,NO,Unknown,Latino,Male,45.01497,-93.24912,2,Holland
7326,2017-01-05 22:08:42,traffic,,NO,NO,Unknown,Black,Female,44.95823066,-93.28802905,5,Lowry Hill East
7327,2017-01-05 22:11:49,traffic,,NO,NO,Unknown,Black,Female,44.99307,-93.30446,4,Willard - Hay
7328,2017-01-05 22:23:55,traffic,,YES,YES,Black,Black,Male,45.00482,-93.29564,4,Jordan
7329,2017-01-05 22:29:53,suspicious,,NO,NO,White,White,Male,44.97034,-93.26298,1,Elliot Park
7330,2017-01-05 22:40:07,traffic,,NO,NO,Unknown,Black,Female,45.04025,-93.29913,4,Lind - Bohanon
7336,2017-01-05 23:21:55,traffic,,NO,NO,Unknown,Black,Male,44.94836,-93.27792,5,Lyndale
7337,2017-01-05 23:29:02,traffic,,NO,NO,Unknown,Black,Female,44.97675,-93.27868,1,Downtown West
7338,2017-01-05 23:35:47,traffic,,NO,NO,Unknown,Other,Male,44.95194,-93.26771,3,Phillips West
7339,2017-01-05 23:56:29,traffic,,NO,NO,Unknown,East African,Male,44.94656,-93.24741,3,Corcoran
7340,2017-01-06 00:11:12,traffic,,NO,NO,Unknown,Black,Female,45.01266426,-93.25672275,2,Holland
7341,2017-01-06 00:16:20,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.96326903,-93.29102207,5,Lowry Hill
7342,2017-01-06 00:19:08,traffic,,NO,NO,Unknown,Black,Male,44.98371,-93.27133,1,North Loop
7343,2017-01-06 00:20:12,suspicious,,YES,YES,Unknown,Black,Male,44.96002038,-93.28801715,5,Whittier
7344,2017-01-06 00:23:46,traffic,,YES,NO,Unknown,Black,Male,44.99914,-93.28799,4,Hawthorne
7345,2017-01-06 00:38:20,traffic,,NO,NO,Unknown,Black,Male,44.99031863,-93.25204216,2,Nicollet Island - East Bank
7346,2017-01-06 01:34:59,suspicious,,NO,NO,Unknown,Black,Male,44.96805559,-93.2638264,1,Elliot Park
7347,2017-01-06 01:36:41,traffic,,NO,NO,Unknown,East African,Male,44.94666,-93.26901,3,Central
7348,2017-01-06 01:40:00,traffic,,NO,NO,Unknown,Black,Male,45.01495,-93.29559,4,Folwell
7349,2017-01-06 01:43:30,traffic,,NO,NO,Unknown,Black,Male,44.9987,-93.26593,2,Sheridan
7350,2017-01-06 01:49:27,traffic,,NO,YES,Unknown,Black,Male,44.94837,-93.28682,5,Whittier
7352,2017-01-06 02:18:40,traffic,,NO,NO,Unknown,Other,Male,44.93637454,-93.24227267,3,Standish
7353,2017-01-06 02:22:21,suspicious,,NO,NO,Unknown,Black,Male,45.03129,-93.30465,4,Webber - Camden
7354,2017-01-06 02:28:35,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.95779751,-93.24733141,3,East Phillips
7355,2017-01-06 02:30:34,traffic,,NO,NO,Unknown,Black,Female,44.9788,-93.27365,1,Downtown West
7357,2017-01-06 02:48:01,suspicious,,YES,NO,Unknown,Black,Male,44.99802253,-93.31717887,4,Willard - Hay
7358,2017-01-06 02:48:45,suspicious,,NO,NO,White,Unknown,Male,44.94405545,-93.27663207,5,Lyndale
7359,2017-01-06 02:57:14,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.95645994,-93.24596583,3,East Phillips
7360,2017-01-06 03:06:59,suspicious,,YES,NO,Black,Black,Male,44.99876,-93.30821,4,Willard - Hay
7361,2017-01-06 03:30:42,suspicious,,YES,NO,White,White,Male,45.0015,-93.29411,4,Hawthorne
7364,2017-01-06 04:54:38,suspicious,,NO,NO,Unknown,Black,Male,44.94750962,-93.26647891,3,Central
7365,2017-01-06 05:08:40,suspicious,,YES,YES,Unknown,Black,Male,44.95195,-93.2601,3,Midtown Phillips
7366,2017-01-06 05:33:35,suspicious,,NO,NO,Unknown,Other,Male,44.96849242,-93.26510066,1,Elliot Park
7367,2017-01-06 07:52:28,traffic,,NO,NO,Unknown,White,Male,44.99627024,-93.23719165,2,Mid - City Industrial
7368,2017-01-06 07:57:22,suspicious,,NO,NO,Unknown,White,Male,44.94927061,-93.23311748,3,Longfellow
7369,2017-01-06 08:01:34,suspicious,,NO,NO,Unknown,Asian,Female,45.00594,-93.24356,2,Windom Park
7370,2017-01-06 08:21:39,traffic,,NO,NO,Unknown,White,Male,44.9844916,-93.28784645,1,North Loop
7371,2017-01-06 09:41:28,traffic,,NO,NO,Unknown,Asian,Male,44.98045,-93.27134,1,Downtown West
7376,2017-01-06 10:31:44,traffic,,NO,NO,Unknown,White,Male,44.97423,-93.28167,1,Loring Park
7379,2017-01-06 11:31:01,traffic,,NO,NO,White,White,Female,44.98638977,-93.25058011,2,Marcy Holmes
7382,2017-01-06 12:02:59,suspicious,,NO,NO,Unknown,Unknown,Female,45.02409,-93.30834,4,Cleveland
7383,2017-01-06 12:15:48,traffic,,NO,NO,Unknown,Black,Male,45.00239,-93.3082,4,Willard - Hay
7384,2017-01-06 12:28:55,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.93682774,-93.27791461,5,King Field
7385,2017-01-06 12:42:35,traffic,,NO,NO,White,White,Male,45.00368355,-93.28100393,4,Hawthorne
7387,2017-01-06 12:48:56,suspicious,,YES,NO,White,White,Male,44.98720974,-93.28094392,1,North Loop
7388,2017-01-06 12:57:34,traffic,,NO,NO,Unknown,Black,Male,45.00598,-93.30062,4,Jordan
7389,2017-01-06 13:01:26,suspicious,,NO,NO,Unknown,Black,Female,45.02409,-93.30834,4,Cleveland
7390,2017-01-06 13:03:36,traffic,,NO,NO,Unknown,Black,Male,45.00774,-93.29305,4,Hawthorne
7392,2017-01-06 13:09:07,traffic,,YES,YES,Black,Black,Male,44.99083,-93.29818,4,Near - North
7396,2017-01-06 14:02:26,suspicious,,NO,NO,Unknown,Unknown,Male,45.01356972,-93.3095168,4,Cleveland
7397,2017-01-06 14:09:38,suspicious,,NO,YES,Unknown,Unknown,Unknown,45.02391144,-93.28263502,4,Webber - Camden
7398,2017-01-06 14:13:35,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.91322327,-93.29339241,5,Lynnhurst
7399,2017-01-06 14:31:28,traffic,,YES,YES,Black,Black,Male,45.01495,-93.29559,4,Folwell
7400,2017-01-06 14:34:55,traffic,,NO,NO,Unknown,White,Male,45.00312776,-93.28338604,4,Hawthorne
7404,2017-01-06 14:58:31,traffic,,NO,NO,White,White,Female,45.00592785,-93.24674276,2,Northeast Park
7406,2017-01-06 15:00:39,suspicious,,YES,YES,Unknown,Black,Male,45.0204,-93.30064,4,Folwell
7407,2017-01-06 15:08:51,traffic,,NO,NO,Unknown,Black,Male,44.99198,-93.29565,4,Near - North
7408,2017-01-06 15:13:46,traffic,,NO,NO,White,White,Female,45.00229,-93.24734,2,Logan Park
7409,2017-01-06 15:24:51,traffic,,NO,NO,Unknown,Black,Female,45.01580716,-93.2892917,4,McKinley
7410,2017-01-06 15:38:07,suspicious,,NO,NO,Unknown,Unknown,Male,44.9488397,-93.26267192,3,Phillips West
7411,2017-01-06 15:50:02,traffic,,NO,NO,Black,Black,Male,44.96269,-93.27656,5,Steven's Square - Loring Heights
7412,2017-01-06 15:59:32,traffic,,NO,NO,Unknown,Black,Male,44.99416,-93.3032,4,Willard - Hay
7413,2017-01-06 16:45:18,suspicious,,NO,NO,White,White,Male,44.93326015,-93.26753888,3,Bryant
7414,2017-01-06 16:50:02,suspicious,,NO,NO,Unknown,Unknown,Male,44.94836879,-93.23947859,3,East Phillips
7415,2017-01-06 17:03:44,suspicious,,NO,YES,Unknown,Unknown,Unknown,45.02036,-93.29559,4,Folwell
